0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,18,1.00,1.00,0.00,0.00,0.19,0.06,0.00,255,13,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,nntp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,20,0.00,0.00,1.00,1.00,0.16,0.07,0.00,255,20,0.08,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,http,SF,321,2168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,66,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,276,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,14,1.00,0.00,0.50,0.14,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,124,1,0.01,0.62,0.61,0.00,0.05,0.00,0.60,1.00,portsweep,15
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,158,64,0.41,0.04,0.41,0.00,0.01,0.00,0.40,0.00,smurf,18
0,tcp,http,SF,328,1912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,24,0.00,0.00,0.00,0.00,1.00,0.00,0.12,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,222,1529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,ctf,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,19,1.00,1.00,0.00,0.00,0.09,0.06,0.00,255,19,0.07,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
27,tcp,ftp,SF,1181,3380,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,46,0.18,0.03,0.00,0.00,0.00,0.00,0.00,0.00,normal,20
0,udp,domain_u,SF,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,15,0.60,0.08,0.60,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,17,1.00,1.00,0.00,0.00,0.08,0.07,0.00,255,17,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,http,SF,159,9275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54,255,1.00,0.00,0.02,0.04,0.00,0.01,0.02,0.00,normal,21
0,tcp,smtp,SF,793,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,173,106,0.48,0.03,0.01,0.02,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,228,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,18
0,udp,domain_u,SF,45,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,269,0.00,0.00,0.00,0.00,1.00,0.01,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,11,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,11,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,http,SF,367,1831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,140,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,15,1.00,1.00,0.00,0.00,0.07,0.05,0.00,255,15,0.06,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,8,0.00,0.00,1.00,1.00,0.04,0.07,0.00,255,8,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,ftp_data,SF,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,115,57,0.50,0.05,0.50,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,15
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,397,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,18
0,udp,domain_u,SF,35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,245,0.96,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,244,1610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0.00,0.00,1.00,1.00,0.16,0.07,0.00,255,9,0.04,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.25,0.25,1.00,0.00,0.00,69,69,1.00,0.00,0.01,0.00,0.00,0.00,0.19,0.19,back,11
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,33,1.00,0.00,1.00,0.15,0.00,0.00,0.00,0.00,warezclient,11
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,9,1.00,1.00,0.00,0.00,0.03,0.06,0.00,255,9,0.04,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,udp,domain_u,SF,43,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,0.00,0.00,1.00,1.00,0.08,0.07,0.00,255,7,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
0,tcp,http,SF,331,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,250,0.98,0.01,0.00,0.00,0.00,0.00,0.02,0.02,normal,21
0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,207,175,0.85,0.01,0.85,0.00,0.00,0.00,0.00,0.00,nmap,12
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,16,1.00,1.00,0.00,0.00,0.12,0.05,0.00,255,16,0.06,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,1,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,18,1.00,1.00,0.00,0.00,0.07,0.04,0.00,255,18,0.07,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,ftp_data,SF,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49,31,0.20,0.08,0.20,0.06,0.00,0.00,0.00,0.00,normal,20
0,udp,domain_u,SF,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,155,37,0.24,0.04,0.24,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,smtp,SF,15281,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,107,213,0.64,0.03,0.01,0.01,0.00,0.00,0.00,0.00,normal,20
0,tcp,http,SF,321,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,18,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,19
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,137,0.54,0.04,0.54,0.00,0.00,0.00,0.00,0.00,smurf,19
0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,467,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal,17
0,tcp,smtp,SF,1640,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,248,129,0.49,0.01,0.00,0.02,0.81,0.78,0.00,0.00,normal,14
0,tcp,http,SF,253,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,255,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,normal,21
25,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,16
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,170,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap,15
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,14,0.00,0.00,1.00,1.00,0.05,0.06,0.00,255,14,0.05,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,http,SF,206,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,0.00,0.00,0.00,0.00,1.00,0.00,0.25,136,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,187,0.00,0.00,0.00,0.00,0.99,0.02,0.01,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,21,1.00,1.00,0.00,0.00,0.08,0.05,0.00,255,21,0.08,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,14,0.05,0.25,0.05,0.00,0.00,0.00,0.00,0.00,smurf,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,20,1.00,1.00,0.00,0.00,0.24,0.06,0.00,255,2,0.01,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,icmp,tim_i,SF,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,pod,7
0,tcp,finger,SF,8,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,20,0.06,0.04,0.02,0.10,0.00,0.85,0.00,0.00,normal,15
0,tcp,http,SF,315,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,211,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,1.00,1.00,0.00,0.00,0.36,0.07,0.00,255,40,0.16,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,http,SF,228,1247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,185,5717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,10,255,1.00,0.00,0.10,0.04,0.00,0.00,0.00,0.00,normal,21
0,udp,other,SF,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,0.50,0.92,0.00,0.00,0.00,0.00,0.00,normal,21
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,53,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep,17
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,1,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
9455,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,15
36613,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.50,1.00,0.00,0.00,0.00,1.00,1.00,portsweep,15
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,172,81,0.25,0.02,0.25,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,275,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
31,tcp,ftp,SF,1486,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,95,14,0.15,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,15,1.00,1.00,0.00,0.00,0.11,0.06,0.00,255,7,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,7,1.00,1.00,0.00,0.00,0.04,0.08,0.00,255,7,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,1.00,1.00,0.00,0.00,0.05,0.07,0.00,255,14,0.05,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
583,tcp,telnet,SF,848,25323,0,0,0,1,0,1,107,1,1,100,1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal,19
20,tcp,ftp,SF,234,769,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,29,0.11,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal,20
0,tcp,http,SF,255,1712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,0.00,0.00,0.00,0.00,1.00,0.00,0.17,41,255,1.00,0.00,0.02,0.02,0.00,0.01,0.00,0.00,normal,21
0,tcp,http,SF,306,1830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,79,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,205,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,255,1.00,0.00,0.04,0.07,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,230,52465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,282,7104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,17,0.00,0.00,0.00,0.00,1.00,0.00,0.12,29,255,1.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1.00,0.80,0.00,0.00,1.00,0.00,0.30,30,142,0.27,0.07,0.03,0.01,0.93,0.06,0.00,0.00,neptune,12
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,16,1.00,1.00,0.00,0.00,0.13,0.05,0.00,255,16,0.06,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,1.00,1.00,0.00,0.00,0.32,0.10,0.00,255,33,0.13,0.06,0.02,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,http,SF,210,1537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,255,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,45,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,71,0.00,0.00,0.00,0.00,1.00,0.00,0.03,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,1.00,1.00,0.00,0.00,0.02,0.07,0.00,255,5,0.02,0.08,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
24,tcp,ftp,SF,243,775,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,159,7,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal,20
0,udp,domain_u,SF,43,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,0.00,0.00,0.00,0.00,0.99,0.03,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,shell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,18,1.00,1.00,0.00,0.00,0.14,0.06,0.00,255,18,0.07,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,1.00,1.00,0.00,0.00,0.08,0.06,0.00,255,20,0.08,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,10,1.00,1.00,0.00,0.00,0.05,0.05,0.00,153,10,0.07,0.07,0.01,0.00,0.91,1.00,0.01,0.00,neptune,18
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,8,1.00,1.00,0.00,0.00,0.03,0.06,0.00,255,8,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,http,SF,235,1889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0.00,0.00,0.00,0.00,1.00,0.00,0.16,1,255,1.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,normal,21
0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.17,0.33,0.00,255,22,0.09,0.01,0.09,0.00,0.00,0.00,0.00,0.00,normal,18
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,143,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep,16
0,tcp,http,SF,214,882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43,255,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,1.00,1.00,0.00,0.00,0.10,0.06,0.00,255,28,0.11,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
1,tcp,smtp,SF,2472,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,153,0.77,0.12,0.04,0.01,0.00,0.01,0.00,0.00,normal,21
0,tcp,smtp,SF,919,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,122,0.48,0.01,0.00,0.00,0.62,0.66,0.00,0.00,normal,14
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,13,1.00,1.00,0.00,0.00,0.15,0.07,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,tcp,exec,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,20,0.00,0.00,1.00,1.00,0.14,0.06,0.00,255,20,0.08,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,19
0,tcp,http,SF,225,6991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal,21
